price,os,new,model_cpu,core,frequency_ghz,socket,ram_gb,ram_type,ram_ghz,model_gpu,vram_gb,storage_gb,mother_board,power_supply,estimation,link,general_score
27999,unknown,no,amd ryzen 5 2600,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1660 dual 6gb,0.0,0.0,gigabyte a520m ds3h,0.0,Нормальная,https://www.avito.ru/ulyanovsk/nastolnye_kompyutery/igrovoy_pk_ryzen_5_2600_7836748676?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijzukk0tfuym0powwr1wlltijt98i8_pd8aaaa,11.0
9500,unknown,no,intel pentium gold 5405u,0.0,0.0,unknown,4.0,unknown,0.0,unknown,0.0,0.0,lenovo ih81m,0.0,Нормальная,https://www.avito.ru/moskva/nastolnye_kompyutery/lenovo_thinkcentre_polnyy_komplekt_v_ideale_7904271059?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijzukk0tfuym0powwr1wlltijt98i8_pd8aaaa,2.2
25000,unknown,no,amd ryzen 5 1600,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1060 6gb,0.0,0.0,gigabyte b450m h,0.0,Плохая,https://www.avito.ru/samara/nastolnye_kompyutery/igrovoy_sistemnyy_blok_7828836529?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijzukk0tfuym0powwr1wlltijt98i8_pd8aaaa,9.0
24990,unknown,yes,intel xeon e5-2670v2,0.0,0.0,unknown,32.0,unknown,0.0,amd amd radeon rx 580 8gb,0.0,0.0,atermiter x79 pro v1.0,0.0,Плохая,https://www.avito.ru/yoshkar-ola/nastolnye_kompyutery/igrovoy_pk_100gts-180gts_7325724910?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,8.5
4000,unknown,no,intel core i3-2100,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,asus p8h61,0.0,Хорошая,https://www.avito.ru/izhevsk/nastolnye_kompyutery/kompyuter_sistemnyy_blok_intel_i3_500gb_7824334753?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,4.5
5500,unknown,no,intel core i5-3470,0.0,0.0,unknown,16.0,unknown,0.0,unknown,0.0,0.0,fujitsu d3062-b,0.0,Хорошая,https://www.avito.ru/moskva/nastolnye_kompyutery/pk_core_i5-3470_16_gb_7378273289?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,6.0
12500,unknown,yes,intel core i5-3570k,0.0,0.0,unknown,8.0,unknown,0.0,palit geforce gtx 1060 dual fan 3gb,0.0,0.0,asus a68hm-f,0.0,Нормальная,https://www.avito.ru/nizhniy_novgorod/nastolnye_kompyutery/prodam_pk_i5_gtx1060_7832833781?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,6.0
18000,unknown,no,intel xeon e5-2620v3,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1060 stormx 6gb,0.0,0.0,huananzhi x99-qd4 gaming,0.0,Плохая,https://www.avito.ru/volgogradskaya_oblast_volzhskiy/nastolnye_kompyutery/igrovoy_pk1060_6gbxeon_e5-2620v316gbssd500w_7868655890?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,6.5
23566,unknown,yes,intel xeon e5-2640v2,0.0,0.0,unknown,16.0,unknown,0.0,gigabyte radeon rx 580 gaming 8g,0.0,0.0,atermiter x99,0.0,Плохая,https://www.avito.ru/chelyabinsk/nastolnye_kompyutery/igrovoy_kompyuter_polnyy_komplekt_s_monitorom_5090127504?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.0
10500,unknown,no,intel xeon x3440,0.0,0.0,unknown,16.0,unknown,0.0,asus geforce gtx 1060 3gb,0.0,0.0,asus p7p55 lx,0.0,Нормальная,https://www.avito.ru/vologda/nastolnye_kompyutery/sistemnyy_blok_xeon_x3440106016gbssd_120_7825328240?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.0
40900,unknown,yes,intel xeon e5-2673v3,0.0,0.0,unknown,32.0,unknown,0.0,nvidia geforce rtx 3070m 8gb,0.0,0.0,amentmen x99-a4,0.0,Плохая,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_core_i9_rtx_307032gbssd_nvme_novyy_7497317167?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,12.5
12000,unknown,no,intel atom 230,0.0,0.0,unknown,16.0,unknown,0.0,amd radeon rx 5700 8gb,0.0,0.0,abit aa8-3rd eye,0.0,Плохая,https://www.avito.ru/osinki/nastolnye_kompyutery/igrovoy_pk_4051405591?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.5
62990,unknown,no,intel core i7,0.0,0.0,unknown,16.0,unknown,0.0,colorful geforce rtx 4060 8gb,0.0,0.0,unknown,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_pk_core_i7_geforce_rtx_4060_8_gb_ram_16_7738179478?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,14.5
28990,unknown,no,amd ryzen 5 3600,0.0,0.0,unknown,16.0,unknown,0.0,gigabyte geforce rtx 2060 d6,0.0,0.0,asrock a320m-hdv,0.0,Нормальная,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_rtx_2060_ryzen_5_3600_7828540855?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,11.0
19999,unknown,no,intel xeon e5-2650v4,0.0,0.0,unknown,16.0,unknown,0.0,envinda amd radeon rx 580 8gb,0.0,0.0,atermiter x99,0.0,Плохая,https://www.avito.ru/biysk/nastolnye_kompyutery/igrovoy_pk_24_yadra._16_gigov._rx_580_sp_8gb_3642895436?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.0
22000,unknown,yes,intel xeon e5-2673v3,0.0,0.0,unknown,32.0,unknown,0.0,asus radeon rx 580 8gb,0.0,0.0,atermiter x99-2011 v.3 dual,0.0,Плохая,https://www.avito.ru/donetck/nastolnye_kompyutery/igrovoy_pk_12_yader_32gb_ozu_rx580_8gb_ssd512_4376766438?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,8.5
2990,unknown,no,intel core i5-4570,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,hp 505799-001,0.0,Хорошая,https://www.avito.ru/moskva/nastolnye_kompyutery/sistemnye_bloki_sff_i5-45708_hp_800_g1_opt_200sht_7949491774?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,4.5
17000,unknown,no,amd ryzen 3 1200,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce gtx 1650 4gt lp oc,0.0,0.0,asrock ab350 pro4,0.0,Хорошая,https://www.avito.ru/noyabrsk/nastolnye_kompyutery/igrovoy_pk_s_monitorom_vidyuha_1650_7856705628?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,10.75
49999,unknown,no,intel core i5-12400f,0.0,0.0,unknown,32.0,unknown,0.0,palit geforce rtx 3060 dual 12gb,0.0,0.0,biostar h610mhp ver. 6.1,0.0,Плохая,https://www.avito.ru/moskva/nastolnye_kompyutery/igrovoy_core_i5_12400f_32gb_geforce_rtx_3060_12gb_7834755525?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,14.5
60000,unknown,no,intel core i9-10900f,0.0,0.0,unknown,16.0,unknown,0.0,kfa2 geforce rtx 4060 core black 8gb,0.0,0.0,msi b560m pro-e,0.0,Плохая,https://www.avito.ru/novosibirsk/nastolnye_kompyutery/igrovoy_pk_i9_10900_rtx_4060_7844394642?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,17.5
39900,unknown,yes,intel xeon e5-2673v3,0.0,0.0,unknown,32.0,unknown,0.0,nvidia geforce rtx 3070m 8gb,0.0,0.0,amentmen x99-k,0.0,Плохая,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_core_i9_rtx_307032gbssd_nvme_novyy_7721103813?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,12.5
19000,unknown,no,intel core i5-10400,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1660 super 6gb,0.0,0.0,msi mpg b550 gaming plus,0.0,Хорошая,https://www.avito.ru/orenburg/nastolnye_kompyutery/moschnye_igrovye_kompyutery_7399135055?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,11.0
100,unknown,no,amd ryzen 5 5500,0.0,0.0,unknown,16.0,unknown,0.0,nvidia geforce gtx 1050ti 4gb,0.0,0.0,gigabyte a520m aorus elite,0.0,Хорошая,https://www.avito.ru/surovikino/nastolnye_kompyutery/kompyuter_10505_500162401tb_7855001888?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,9.0
13900,unknown,no,intel core i5-2500,0.0,0.0,unknown,8.0,unknown,0.0,gigabyte radeon rx 580 gaming 4g,0.0,0.0,gigabyte ga-h81-d3 (rev. 2.0),0.0,Плохая,https://www.avito.ru/ryazan/nastolnye_kompyutery/igrovoy_core_i5_8_gb_rx580_ssd_120_hdd_500_7863952036?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,6.2
20000,unknown,no,intel xeon e5-2660v2,0.0,0.0,unknown,16.0,unknown,0.0,xfx radeon rx 580 game 8gb,0.0,0.0,atermiter x79 dual,0.0,Плохая,https://www.avito.ru/perm/nastolnye_kompyutery/igrovoy_20_yadernyy_kompyuter_s_rx580_8gbssdhdd_7917500799?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.0
18000,unknown,yes,intel core i5-3330,0.0,0.0,unknown,16.0,unknown,0.0,asus amd radeon rx 570 4gb,0.0,0.0,asus p8h61,0.0,Плохая,https://www.avito.ru/irkutsk/nastolnye_kompyutery/igrovoy_kompyuter_polnyy_komplekt_7859770022?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,7.5
3000,unknown,no,intel atom 330,0.0,0.0,unknown,12.0,unknown,0.0,sapphire amd radeon hd7770 1gb,0.0,0.0,hp 505799-001,0.0,Хорошая,https://www.avito.ru/kursk/nastolnye_kompyutery/kompyuter_7868844063?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,3.5
17500,unknown,no,intel core i7-6700,0.0,0.0,unknown,16.0,unknown,0.0,asus dual geforce gtx 1070 8gb,0.0,0.0,gigabyte 7cn700id (rev. 1.0),0.0,Хорошая,https://www.avito.ru/ulyanovsk/nastolnye_kompyutery/moschnyy_core_i7_6700_16gbddr4_gtx1060_8gb_ssd_s_24_4535506362?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,10.5
61900,unknown,yes,amd ryzen 5 5500,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce rtx 5060 shadow 2x oc 8gb,0.0,0.0,msi a520m-a pro,0.0,Нормальная,https://www.avito.ru/naberezhnye_chelny/nastolnye_kompyutery/novyy_igrovoy_pk_ryzen_5500rtx5060ssd512_7632739417?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,15.5
45700,unknown,no,intel core i5-10400f,0.0,0.0,unknown,16.0,unknown,0.0,gigabyte geforce rtx 3060 aorus,0.0,0.0,asus prime h410m-k,0.0,Плохая,https://www.avito.ru/tyumen/nastolnye_kompyutery/igrovoy_pk_i5-10400f_rtx_3060_ssd_7661671294?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,12.0
10990,unknown,no,amd ryzen 3 1200,0.0,0.0,unknown,8.0,unknown,0.0,sapphire amd radeon rx 580 nitro+ oc 4gb,0.0,0.0,asrock a320m,0.0,Нормальная,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/igrovoy_pk_ryzen_3_1200_radeon_rx_580_4_gb_ram_8_gb_4451315372?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,8.5
4300,unknown,no,intel pentium g3220,0.0,0.0,unknown,1.0,unknown,0.0,unknown,0.0,0.0,asus h81m-k,0.0,Хорошая,https://www.avito.ru/kamensk-uralskiy/nastolnye_kompyutery/sistemnyy_blok_7883119656?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,1.7
7500,unknown,no,intel core i3-2120,0.0,0.0,unknown,8.0,unknown,0.0,asus radeon r7 250 1gb,0.0,0.0,hp 381028-001,0.0,Хорошая,https://www.avito.ru/orenburg/nastolnye_kompyutery/komp_i3-21208gbradeon_r7_20022dyuyma_fullhd_4534683549?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,6.5
43890,unknown,no,amd ryzen 5 3600,0.0,0.0,unknown,32.0,unknown,0.0,gigabyte geforce rtx 2060 super gaming 8gb,0.0,0.0,unknown,0.0,Плохая,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_s_rtx_2060_super_na_ryzen_5_7591744747?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,11.0
32000,unknown,no,intel core i5-10400f,0.0,0.0,unknown,16.0,unknown,0.0,gigabyte nvidia geforce rtx 2060 6gb,0.0,0.0,msi mpg z490 gaming plus,0.0,Плохая,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_sistemnyy_blok_s_10400f_i_2060_7875681660?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,11.0
4190,unknown,no,amd a10 pro-7800b,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,lenovo m79 a78m ver 1.0,0.0,Хорошая,https://www.avito.ru/velikiy_novgorod/nastolnye_kompyutery/moschnyy_i_kompaktnyy_lenovo_think_centre_a10_4049525921?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,3.0
41900,unknown,no,amd ryzen 5 2600,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce gtx 1660 super aero itx oc 6gb,0.0,0.0,msi a520m pro,0.0,Плохая,https://www.avito.ru/groznyy/nastolnye_kompyutery/pk_v_sbore_200gts_rtx_3060_ryzen_5_ssd_7834200806?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,11.0
5000,unknown,no,intel xeon platinum 6162,0.0,0.0,unknown,4.0,unknown,0.0,wdc wd90c33 1mb,0.0,0.0,asl h610m-d4,0.0,Хорошая,https://www.avito.ru/pyatigorsk/nastolnye_kompyutery/igrovoy_sistemnyy_blok_bu_7904238378?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxntbuajjcm2ntbwh5t1g2ijt9iod5gd8aaaa,3.0
3000,unknown,no,intel core i5-750,0.0,0.0,unknown,8.0,unknown,0.0,nvidia geforce gt 240m 1gb,0.0,0.0,asus p7p55d le,0.0,Хорошая,https://www.avito.ru/kingisepp/nastolnye_kompyutery/kompyuter_7903239051?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,4.5
140000,unknown,no,intel core i5-14600kf,0.0,0.0,unknown,16.0,unknown,0.0,msi geforce rtx 5060 ti gaming oc 16 16gb,0.0,0.0,asus prime b660m-k d4,0.0,Плохая,https://www.avito.ru/oyshara/nastolnye_kompyutery/igrovoy_pk_s_monitorom_i_periferiey_7784693032?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,15.5
27499,unknown,no,amd ryzen 5 1600,0.0,0.0,unknown,16.0,unknown,0.0,asus geforce gtx 1070 ti cerberus 8gb,0.0,0.0,gigabyte b450m s2h,0.0,Плохая,https://www.avito.ru/alushta/nastolnye_kompyutery/igrovoy_pk_rayzen_5_7793695202?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,9.5
15000,unknown,no,intel xeon e5-2670v3,0.0,0.0,unknown,16.0,unknown,0.0,asrock amd radeon rx 580 phantom gaming x oc 8gb,0.0,0.0,intel blkd975xbx2kr,0.0,Плохая,https://www.avito.ru/kungur/nastolnye_kompyutery/kompyuter_sistemnyy_blok_7632048120?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,7.5
470,unknown,no,amd a4-3300m,0.0,0.0,unknown,30.0,unknown,0.0,3dlabs wildcat vp560 agp 64mb,0.0,0.0,basetech h61m,0.0,Хорошая,https://www.avito.ru/verhnee_dubrovo/nastolnye_kompyutery/kompyuter_7792345844?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,4.0
7000,unknown,no,intel xeon x5450,0.0,0.0,unknown,8.0,unknown,0.0,gigabyte geforce gtx 650 1gb,0.0,0.0,asus p5p43td,0.0,Хорошая,https://www.avito.ru/hasavyurt/nastolnye_kompyutery/pk_xeon_x5450_geforce_gtx_650_1_gb_ram_8_gb_7318235482?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,3.5
7000,unknown,no,intel core i5-4460,0.0,0.0,unknown,12.0,unknown,0.0,gigabyte geforce gtx 670 2gb,0.0,0.0,msi b85-g41 pc mate,0.0,Хорошая,https://www.avito.ru/lesnye_polyany/nastolnye_kompyutery/otpravlen_sdek_7805366609?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,3.7
16500,unknown,no,intel core i5-4570,0.0,0.0,unknown,16.0,unknown,0.0,palit p106-100 6gb,0.0,0.0,msi h81-p33,0.0,Плохая,https://www.avito.ru/tolyatti/nastolnye_kompyutery/igrovoy_pk_core_i5-4570_p106-100_6_gb_ram_16_gb_4865898777?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,5.2
3800,unknown,no,amd a8-5600k,0.0,0.0,unknown,8.0,unknown,0.0,unknown,0.0,0.0,asus a55bm-k,0.0,Хорошая,https://www.avito.ru/sankt-peterburg/nastolnye_kompyutery/ofisnyy_kompyuter_bu_7784820446?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,3.5
1000,unknown,no,intel celeron d 310,0.0,0.0,unknown,1.0,unknown,0.0,amd ati radeon x1800 xt 256mb,0.0,0.0,foxconn 848p7mb-s,0.0,Хорошая,https://www.avito.ru/krasnoyarsk/nastolnye_kompyutery/sistemnyy_blok_7563665289?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,2.5
26000,unknown,no,amd ryzen 5 3600x,0.0,0.0,unknown,16.0,unknown,0.0,palit geforce gtx 1650 dual 4gb,0.0,0.0,msi b450m pro-vdh max,0.0,Нормальная,https://www.avito.ru/krasnodar/nastolnye_kompyutery/kompyuter_7867015035?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,10.25
67000,unknown,yes,intel core i7-8700k,0.0,0.0,unknown,64.0,unknown,0.0,sapphire amd radeon rx 580 nitro+ oc 8gb,0.0,0.0,atermiter x99,0.0,Плохая,https://www.avito.ru/krasnodar/nastolnye_kompyutery/tsar_kompov_s_igrami_4102392565?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,12.5
1500,unknown,no,intel pentium 4,0.0,0.0,unknown,1.0,unknown,0.0,nvidia geforce go 6600 128mb,0.0,0.0,intel an430tx,0.0,Хорошая,https://www.avito.ru/pankovka/nastolnye_kompyutery/kompyuter_7745457476?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,2.5
54000,unknown,yes,intel core i9-9900k,0.0,0.0,unknown,16.0,unknown,0.0,nvidia geforce rtx 3070 founders edition 8gb,0.0,0.0,asus prime z270-a,0.0,Нормальная,https://www.avito.ru/ekaterinburg/nastolnye_kompyutery/igrovoy_pk_i9_9900k_rtx_3070_7903068132?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,15.0
26800,unknown,yes,intel core i5-10400f,0.0,0.0,unknown,16.0,unknown,0.0,powercolor radeon rx 7600 hellhound 8gb,0.0,0.0,huananzhi x99-4mf,0.0,Нормальная,https://www.avito.ru/omsk/nastolnye_kompyutery/igrovoy_pk_i5_10400frx760016gb_7824943167?context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,12.0
29990,unknown,yes,intel xeon e5-2650v2,0.0,0.0,unknown,32.0,unknown,0.0,amd amd radeon rx 580 8gb,0.0,0.0,atermiter x79g,0.0,Плохая,https://www.avito.ru/kazan/nastolnye_kompyutery/i7_igrovoy_pc_v_sbore_polnyy_komplekt_4718976144?slocation=621540&context=h4siaaaaaaaa_we_amd_ytoyontzojezoijsb2nhbfbyaw9yaxr5ijtioja7czoxoij4ijtzoje2oijxbjdcuwwyvdu4rkxssmdyijt9ytjfxz8aaaa,8.5
